prize,category,year,status,title,author
Locus,Science Fiction Novel,2025,Nominee,Rakesfall,Vajra Chandrasekera
Locus,Science Fiction Novel,2025,Nominee,Alien Clay,Adrian Tchaikovsky
Locus,Fantasy Novel,2025,Nominee,The Dead Cat Tail Assassins,P. Djèlí Clark
Locus,Fantasy Novel,2025,Nominee,Somewhere Beyond the Sea,TJ Klune
Locus,Fantasy Novel,2025,Nominee,The Bright Sword,Lev Grossman
Locus,Fantasy Novel,2025,Nominee,Long Live Evil,Sarah Rees Brennan
Locus,Fantasy Novel,2025,Nominee,Asunder,Kerstin Hall
Locus,Fantasy Novel,2025,Nominee,I'm Afraid You've Got Dragons,Peter S. Beagle
Locus,Fantasy Novel,2025,Nominee,The Tainted Cup,Robert Jackson Bennett
Locus,Fantasy Novel,2025,Nominee,The Siege of Burning Grass,Premee Mohamed
Locus,Horror Novel,2025,Nominee,The Wilding,Ian McDonald
Locus,Horror Novel,2025,Nominee,The Underhistory,Kaaron Warren
Locus,Horror Novel,2025,Nominee,Forgotten Sisters,Cynthia Pelayo
Locus,Horror Novel,2025,Nominee,Incidents Around the House,Josh Malerman
Locus,Horror Novel,2025,Nominee,House of Bone and Rain,Gabino Iglesias
Locus,Horror Novel,2025,Nominee,Model Home,Rivers Solomon
Locus,Horror Novel,2025,Nominee,The Angel of Indian Lake,Stephen Graham Jones
Locus,Horror Novel,2025,Nominee,Horror Movie,Paul G. Tremblay
Locus,Horror Novel,2025,Nominee,Cuckoo,Gretchen Felker-Martin
Locus,Science Fiction Novel,2025,Winner,The Man Who Saw Seconds,Alexander Boldizar
Locus,Fantasy Novel,2025,Winner,A Sorceress Comes to Call,Ursula Vernon
Locus,Horror Novel,2025,Winner,Bury Your Gays,Chuck Tingle
Nebula,Best Novel,2025,Nominee,Asunder,Kerstin Hall
Nebula,Best Novel,2025,Nominee,A Sorceress Comes to Call,Ursula Vernon
Nebula,Best Novel,2025,Nominee,Rakesfall,Vajra Chandrasekera
Nebula,Best Novel,2025,Nominee,The Book of Love,Kelly Link
Nebula,Best Novel,2025,Winner,Someone You Can Build a Nest In,John Wiswell
Pulitzer,Fiction,2025,Nominee,The Unicorn Woman,Gayl Jones
Pulitzer,Fiction,2025,Nominee,Mice 1961,Stacey Levine
Pulitzer,Fiction,2025,Nominee,Headshot,Rita Bullwinkel
Pulitzer,Fiction,2025,Winner,James,Percival Everett
Agatha,Best Contemporary Novel,2024,Nominee,A Collection of Lies,Connie Berry
Agatha,Best Contemporary Novel,2024,Nominee,Fondue or Die,Korina Moss
Agatha,Best Contemporary Novel,2024,Nominee,The Dark Wives,Ann Cleeves
Agatha,Best Contemporary Novel,2024,Nominee,A Very Woodsy Murder,Ellen Byron
Agatha,Best Contemporary Novel,2024,Winner,A Midnight Puzzle,Gigi Pandian
Arthur C. Clarke,Best Novel,2024,Nominee,Analog/Virtual and Other Simulations of Your Future,Lavanya Lakshminarayan
Arthur C. Clarke,Best Novel,2024,Nominee,Corey Fah Does Social Mobility,Isabel Waidner
Arthur C. Clarke,Best Novel,2024,Nominee,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah
Arthur C. Clarke,Best Novel,2024,Nominee,The Mountain in the Sea,Ray Nayler
Arthur C. Clarke,Best Novel,2024,Winner,In Ascension,Martin MacInnes
Giller,Fiction,2024,Shortlist,The Cure for Drowning,Loghan Paylor
Giller,Fiction,2024,Shortlist,This Strange Eventful History,Claire Messud
Giller,Fiction,2024,Shortlist,Bad Land,Corinna Chong
Giller,Fiction,2024,Shortlist,Death by a Thousand Cuts,Shashi Bhat
Giller,Fiction,2024,Shortlist,A Way to Be Happy,Caroline Adderson
Giller,Fiction,2024,Shortlist,Peacocks of Instagram,Deepa Rajagopalan
Giller,Fiction,2024,Shortlist,Prairie Edge,Conor Kerr
Giller,Fiction,2024,Shortlist,Curiosities,Anne Fleming
Giller,Fiction,2024,Shortlist,What I Know About You,tr.) Éric Chacour (Pablo Strauss
Giller,Fiction,2024,Shortlist,real ones,Katherena Vermette
Giller,Fiction,2024,Shortlist,In Winter I Get Up at Night,Jane Urquhart
Giller,Fiction,2024,Winner,Held,Anne Michaels
Hugo,Best Novel,2024,Nominee,Witch King,Martha Wells
Hugo,Best Novel,2024,Nominee,The Saint of Bright Doors,Vajra Chandrasekera
Hugo,Best Novel,2024,Nominee,The Adventures of Amina al-Sirafi,Shannon Ali Chakraborty
Hugo,Best Novel,2024,Nominee,Starter Villain,John Scalzi
Hugo,Best Novel,2024,Nominee,Translation State,Ann Leckie
Locus,Science Fiction Novel,2024,Nominee,Descendant Machine,Gareth L. Powell
Locus,Science Fiction Novel,2024,Nominee,Infinity Gate,Mike Carey
Locus,Science Fiction Novel,2024,Nominee,Hopeland,Ian McDonald
Locus,Science Fiction Novel,2024,Nominee,A Stranger in the Citadel,Tobias S. Buckell
Locus,Science Fiction Novel,2024,Nominee,Biography of X,Catherine Lacey
Locus,Science Fiction Novel,2024,Nominee,The Terraformers,Annalee Newitz
Locus,Science Fiction Novel,2024,Nominee,Him,Geoff Ryman
Locus,Science Fiction Novel,2024,Nominee,A Fire Born of Exile,Aliette de Bodard
Locus,Science Fiction Novel,2024,Nominee,The Circumference of the World,Lavie Tidhar
Locus,Science Fiction Novel,2024,Nominee,Where Peace Is Lost,Valerie Valdes
Locus,Science Fiction Novel,2024,Nominee,"The Blue, Beautiful World",Karen Lord
Locus,Science Fiction Novel,2024,Nominee,Prophet,Sin Blaché
Locus,Science Fiction Novel,2024,Nominee,Prophet,Helen Macdonald
Locus,Science Fiction Novel,2024,Nominee,Airside,Christopher Priest
Locus,Science Fiction Novel,2024,Nominee,The Road to Roswell,Connie Willis
Locus,Science Fiction Novel,2024,Nominee,Conquest,Nina Allan
Locus,Science Fiction Novel,2024,Nominee,Scale,Greg Egan
Locus,Science Fiction Novel,2024,Nominee,Titanium Noir,Nick Harkaway
Locus,Science Fiction Novel,2024,Nominee,Lords of Uncreation,Adrian Tchaikovsky
Locus,Science Fiction Novel,2024,Nominee,Furious Heaven,Kate Elliott
Locus,Science Fiction Novel,2024,Nominee,Creation Node,Stephen Baxter
Locus,Science Fiction Novel,2024,Nominee,Cahokia Jazz,Francis Spufford
Locus,Science Fiction Novel,2024,Nominee,The Jinn-Bot of Shantiport,Basu
Locus,Science Fiction Novel,2024,Nominee,Red Team Blues,Cory Doctorow
Locus,Science Fiction Novel,2024,Nominee,Bridge,Lauren Beukes
Locus,Science Fiction Novel,2024,Nominee,In Ascension,Martin MacInnes
Locus,Science Fiction Novel,2024,Nominee,Starter Villain,John Scalzi
Locus,Science Fiction Novel,2024,Nominee,Translation State,Ann Leckie
Locus,Fantasy Novel,2024,Nominee,Dragonfall,L. R. Lam
Locus,Fantasy Novel,2024,Nominee,After the Forest,Kell Woods
Locus,Fantasy Novel,2024,Nominee,The Warden,Daniel M. Ford
Locus,Fantasy Novel,2024,Nominee,Blade of Dream,Daniel Abraham
Locus,Fantasy Novel,2024,Nominee,We Are the Crisis,Cadwell Turnbull
Locus,Fantasy Novel,2024,Nominee,The Pomegranate Gate,Ariel Kaplan
Locus,Fantasy Novel,2024,Nominee,The Saint of Bright Doors,Vajra Chandrasekera
Locus,Fantasy Novel,2024,Nominee,Emily Wilde's Encyclopaedia of Faeries,Heather Fawcett
Locus,Fantasy Novel,2024,Nominee,He Who Drowned the World,Shelley Parker-Chan
Locus,Fantasy Novel,2024,Nominee,The Adventures of Amina al-Sirafi,Shannon Ali Chakraborty
Locus,Fantasy Novel,2024,Nominee,I Am Homeless if This Is Not My Home,Lorrie Moore
Locus,Fantasy Novel,2024,Nominee,The Art of Destiny,Wesley Chu
Locus,Fantasy Novel,2024,Nominee,My Brother's Keeper,Tim Powers
Locus,Fantasy Novel,2024,Nominee,House of Open Wounds,Adrian Tchaikovsky
Locus,Fantasy Novel,2024,Nominee,City of Last Chances,Adrian Tchaikovsky
Locus,Fantasy Novel,2024,Nominee,Mad Sisters of Es,Tashan Mehta
Locus,Fantasy Novel,2024,Nominee,Paladin's Faith,Ursula Vernon
Locus,Fantasy Novel,2024,Nominee,The Water Outlaws,S. L. Huang
Locus,Fantasy Novel,2024,Nominee,The Keeper's Six,Kate Elliott
Locus,Fantasy Novel,2024,Nominee,Mr. Breakfast,Jonathan Carroll
Locus,Fantasy Novel,2024,Nominee,To Shape a Dragon's Breath,Monique Poirier
Locus,Fantasy Novel,2024,Nominee,Dead Country,Max Gladstone
Locus,Fantasy Novel,2024,Nominee,Salt on the Midnight Fire,Liz Williams
Locus,Horror Novel,2024,Nominee,The Reformatory,Tananarive Due
Locus,Horror Novel,2024,Nominee,Silver Nitrate,Silvia Moreno-Garcia
Locus,Horror Novel,2024,Nominee,A Haunting on the Hill,Elizabeth Hand
Locus,Horror Novel,2024,Nominee,Black River Orchard,Chuck Wendig
Locus,Horror Novel,2024,Nominee,Starling House,Alix E. Harrow
Locus,Horror Novel,2024,Nominee,Vampires of El Norte,Isabel Cañas
Locus,Horror Novel,2024,Nominee,Mothtown,Caroline Hardaker
Locus,Horror Novel,2024,Nominee,Don't Fear the Reaper,Stephen Graham Jones
Locus,Horror Novel,2024,Nominee,How to Sell a Haunted House,Grady Hendrix
Locus,Horror Novel,2024,Nominee,Lone Women,Victor LaValle
Locus,Science Fiction Novel,2024,Winner,System Collapse,Martha Wells
Locus,Fantasy Novel,2024,Winner,Witch King,Martha Wells
Locus,Horror Novel,2024,Winner,A House with Good Bones,Ursula Vernon
National Book Award,Fiction,2024,Nominee,Palaver,Bryan Washington
National Book Award,Fiction,2024,Nominee,"North Sun, or, the Voyage of the Whaleship Esther",Ethan Rutherford
National Book Award,Fiction,2024,Nominee,The Antidote,Karen Russell
National Book Award,Fiction,2024,Nominee,A Guardian and a Thief,Megha Majumdar
National Book Award,Fiction,2024,Nominee,My Friends,Hisham Matar
National Book Award,Fiction,2024,Nominee,All Fours,Miranda July
National Book Award,Fiction,2024,Nominee,Martyr!,Kaveh Akbar
National Book Award,Fiction,2024,Nominee,Ghostroots,Pemi Aguda
National Book Award,Fiction,2024,Winner,James,Percival Everett
National Book Award,Fiction,2024,Winner,The True True Story of Raja the Gullible,Rabih Alameddine
Nebula,Best Novel,2024,Nominee,Translation State,Ann Leckie
Nebula,Best Novel,2024,Nominee,The Terraformers,Annalee Newitz
Nebula,Best Novel,2024,Nominee,The Water Outlaws,S. L. Huang
Nebula,Best Novel,2024,Nominee,Shigidi and the Brass Head of Obalufon,Wole Talabi
Nebula,Best Novel,2024,Nominee,Witch King,Martha Wells
Nebula,Best Novel,2024,Winner,The Saint of Bright Doors,Vajra Chandrasekera
Pulitzer,Fiction,2024,Nominee,Wednesday's Child,Yiyun Li
Pulitzer,Fiction,2024,Nominee,Same Bed Different Dreams,Ed Park
Pulitzer,Fiction,2024,Winner,Night Watch,Jayne Anne Phillips
Agatha,Best First Novel,2023,Nominee,Mother-Daughter Murder Night,Nina Simon
Agatha,Best First Novel,2023,Nominee,Dutch Threat,Josh Pachter
Agatha,Best First Novel,2023,Nominee,The Hint of Light,Kristin Kisska
Agatha,Best First Novel,2023,Nominee,Glory Be,Danielle Arceneaux
Agatha,Best Contemporary Novel,2023,Nominee,The Raven Thief,Gigi Pandian
Agatha,Best Contemporary Novel,2023,Nominee,Case of the Bleus,Korina Moss
Agatha,Best Contemporary Novel,2023,Nominee,Helpless,Annette Dashofy
Agatha,Best Contemporary Novel,2023,Nominee,Wined and Died in New Orleans,Ellen Byron
Agatha,Best Historical Novel,2023,Nominee,Time’s Undoing,Cheryl A. Head
Agatha,Best Historical Novel,2023,Nominee,I Heard a Fly Buzz When I Died,Amanda Flower
Agatha,Best Historical Novel,2023,Nominee,"Act Like a Lady, Think Like a Lord",Celeste Connally
Agatha,Best Historical Novel,2023,Nominee,Death Among the Ruins,Susanna Calkins
Agatha,Best First Novel,2023,Winner,Crime and Parchment,Daphne Silver
Agatha,Best Contemporary Novel,2023,Winner,The Weekend Retreat,Tara Laskowski
Agatha,Best Historical Novel,2023,Winner,The Mistress of Bhatia House,Sujata Massey
Arthur C. Clarke,Best Novel,2023,Nominee,Metronome,Tom Watson
Arthur C. Clarke,Best Novel,2023,Nominee,Plutoshine,Lucy Kissick
Arthur C. Clarke,Best Novel,2023,Nominee,The Coral Bones,E. J. Swift
Arthur C. Clarke,Best Novel,2023,Nominee,The Red Scholar's Wake,Aliette de Bodard
Arthur C. Clarke,Best Novel,2023,Nominee,The Anomaly,Hervé Le Tellier
Arthur C. Clarke,Best Novel,2023,Winner,Venomous Lumpsucker,Ned Beauman
Booker,Fiction,2023,Nominee,Western Lane,Chetna Maroo
Booker,Fiction,2023,Nominee,The Bee Sting,Paul Murray
Booker,Fiction,2023,Nominee,Study for Obedience,Sarah Bernstein
Booker,Fiction,2023,Winner,Prophet Song,Paul Lynch
Giller,Fiction,2023,Shortlist,Away from the Dead,David Bergen
Giller,Fiction,2023,Shortlist,All the Colour in the World,C. S. Richardson
Giller,Fiction,2023,Shortlist,The Islands,Dionne Irving
Giller,Fiction,2023,Shortlist,The Double Life of Benson Yu,Kevin Chong
Giller,Fiction,2023,Shortlist,Birnam Wood,Eleanor Catton
Giller,Fiction,2023,Shortlist,Girlfriend on Mars,Deborah Willis
Giller,Fiction,2023,Shortlist,We Have Never Lived on Earth,Kasia Van Schaik
Giller,Fiction,2023,Shortlist,The Rooftop Garden,Menaka Raman-Wilms
Giller,Fiction,2023,Shortlist,Wait Softly Brother,Kathryn Kuitenbrouwer
Giller,Fiction,2023,Shortlist,We Meant Well,Erum Shazia Hasan
Giller,Fiction,2023,Shortlist,The Clarion,Nina Dunic
Giller,Fiction,2023,Winner,Study for Obedience,Sarah Bernstein
Hugo,Best Novel,2023,Nominee,The Daughter of Doctor Moreau,Silvia Moreno-Garcia
Hugo,Best Novel,2023,Nominee,The Spare Man,Mary Robinette Kowal
Hugo,Best Novel,2023,Nominee,Legends & Lattes,Travis Baldree
Hugo,Best Novel,2023,Nominee,Nona the Ninth,Tamsyn Muir
Hugo,Best Novel,2023,Nominee,The Kaiju Preservation Society,John Scalzi
Hugo,Best Novel,2023,Winner,Nettle & Bone,Ursula Vernon
Locus,Science Fiction Novel,2023,Nominee,The Spare Man,Mary Robinette Kowal
Locus,Science Fiction Novel,2023,Nominee,Sea of Tranquility,Emily St. John Mandel
Locus,Science Fiction Novel,2023,Nominee,Goliath,Tochi Onyebuchi
Locus,Science Fiction Novel,2023,Nominee,Neom,Lavie Tidhar
Locus,Science Fiction Novel,2023,Nominee,The Red Scholar's Wake,Aliette de Bodard
Locus,Science Fiction Novel,2023,Nominee,Eversion,Alastair Reynolds
Locus,Science Fiction Novel,2023,Nominee,Eyes of the Void,Adrian Tchaikovsky
Locus,Science Fiction Novel,2023,Nominee,Sweep of Stars,Maurice Broaddus
Locus,Science Fiction Novel,2023,Nominee,The Daughter of Doctor Moreau,Silvia Moreno-Garcia
Locus,Fantasy Novel,2023,Nominee,The World We Make,N. K. Jemisin
Locus,Fantasy Novel,2023,Nominee,The Grief of Stones,Sarah Monette
Locus,Fantasy Novel,2023,Nominee,The Golden Enclaves,Naomi Novik
Locus,Fantasy Novel,2023,Nominee,Nona the Ninth,Tamsyn Muir
Locus,Fantasy Novel,2023,Nominee,Fevered Star,Rebecca Roanhorse
Locus,Fantasy Novel,2023,Nominee,Siren Queen,Nghi Vo
Locus,Fantasy Novel,2023,Nominee,Nettle & Bone,Ursula Vernon
Locus,Fantasy Novel,2023,Nominee,When Women Were Dragons,Kelly Barnhill
Locus,Fantasy Novel,2023,Nominee,Spear,Nicola Griffith
Locus,Horror Novel,2023,Nominee,The Pallbearers Club,Paul G. Tremblay
Locus,Horror Novel,2023,Nominee,No Gods For Drowning,Hailey Piper
Locus,Horror Novel,2023,Nominee,Sundial,Catriona Ward
Locus,Horror Novel,2023,Nominee,Gwendy's Final Task,Richard Chizmar
Locus,Horror Novel,2023,Nominee,Gwendy's Final Task,Stephen King
Locus,Horror Novel,2023,Nominee,Echo,Thomas Olde Heuvelt
Locus,Horror Novel,2023,Nominee,Saturnalia,Stephanie Feldman
Locus,Horror Novel,2023,Nominee,Just Like Home,Sarah Gailey
Locus,Horror Novel,2023,Nominee,The Devil Takes You Home,Gabino Iglesias
Locus,Horror Novel,2023,Nominee,Road of Bones,Christopher Golden
Locus,Horror Novel,2023,Nominee,The Fervor,Alma Katsu
Locus,Science Fiction Novel,2023,Winner,The Kaiju Preservation Society,John Scalzi
Locus,Fantasy Novel,2023,Winner,Babel,R.F. Kuang
Locus,Horror Novel,2023,Winner,What Moves the Dead,Ursula Vernon
National Book Award,Fiction,2023,Nominee,The End of Drum-Time,Hanna Pylväinen
National Book Award,Fiction,2023,Nominee,This Other Eden,Paul Harding
National Book Award,Fiction,2023,Nominee,Temple Folk,Aaliyah Bilal
National Book Award,Fiction,2023,Nominee,Chain-Gang All-Stars,Nana Kwame Adjei-Brenyah
National Book Award,Fiction,2023,Winner,Blackouts,Justin Torres
Nebula,Best Novel,2023,Nominee,Nettle & Bone,Ursula Vernon
Nebula,Best Novel,2023,Nominee,Spear,Nicola Griffith
Nebula,Best Novel,2023,Nominee,Nona the Ninth,Tamsyn Muir
Nebula,Best Novel,2023,Nominee,Legends & Lattes,Travis Baldree
Nebula,Best Novel,2023,Nominee,The Mountain in the Sea,Ray Nayler
Nebula,Best Novel,2023,Winner,Babel,R.F. Kuang
Pulitzer,Fiction,2023,Nominee,The Immortal King Rao,Vauhini Vara
Pulitzer,Fiction,2023,Nominee,Trust,Hernan Diaz
Pulitzer,Fiction,2023,Winner,Demon Copperhead,Barbara Kingsolver
Agatha,Best First Novel,2022,Nominee,The Finalist,Joan Long
Agatha,Best First Novel,2022,Nominee,Devil's Chew Toy,Rob Osler
Agatha,Best First Novel,2022,Nominee,The Bangalore Detectives Club,Harini Nagendra
Agatha,Best First Novel,2022,Nominee,Death in the Aegean,M. A. Monnin
Agatha,Best First Novel,2022,Nominee,The Gallery of Beauties,Nina Wachsman
Agatha,Best Contemporary Novel,2022,Nominee,Dead Man's Leap,Tina De Bellegarde
Agatha,Best Contemporary Novel,2022,Nominee,Fatal Reunion,Annette Dashofy
Agatha,Best Contemporary Novel,2022,Nominee,Death By Bubble Tea,Jennifer J. Chow
Agatha,Best Contemporary Novel,2022,Nominee,Bayou Book Thief,Ellen Byron
Agatha,Best Historical Novel,2022,Nominee,Under a Veiled Moon,Karen Odden
Agatha,Best Historical Novel,2022,Nominee,In Place of Fear,Catriona McPherson
Agatha,Best Historical Novel,2022,Nominee,The Lindbergh Nanny,Mariah Fredericks
Agatha,Best Historical Novel,2022,Nominee,The Counterfeit Wife,Mally Becker
Agatha,Best First Novel,2022,Winner,Cheddar Off Dead,Korina Moss
Agatha,Best Contemporary Novel,2022,Winner,A World of Curiosities,Louise Penny
Agatha,Best Historical Novel,2022,Winner,Because I Could Not Stop for Death,Amanda Flower
Arthur C. Clarke,Best Novel,2022,Nominee,Wergen,Mercurio D. Rivera
Arthur C. Clarke,Best Novel,2022,Nominee,A River Called Time,Courttia Newland
Arthur C. Clarke,Best Novel,2022,Nominee,Skyward Inn,Aliya Whiteley
Arthur C. Clarke,Best Novel,2022,Nominee,A Desolation Called Peace,Arkady Martine
Arthur C. Clarke,Best Novel,2022,Nominee,Klara and the Sun,Kazuo Ishiguro
Arthur C. Clarke,Best Novel,2022,Winner,Deep Wheel Orcadia,Harry Josephine Giles
Booker,Fiction,2022,Nominee,Glory,NoViolet Bulawayo
Booker,Fiction,2022,Nominee,Oh William!,Elizabeth Strout
Booker,Fiction,2022,Nominee,The Colony,Audrey Magee
Booker,Fiction,2022,Nominee,After Sappho,Selby Wynn Schwartz
Booker,Fiction,2022,Nominee,Booth,Karen Joy Fowler
Booker,Fiction,2022,Nominee,Treacle Walker,Alan Garner
Booker,Fiction,2022,Nominee,Trust,Hernán Díaz
Booker,Fiction,2022,Nominee,Nightcrawling,Leila Mottley
Booker,Fiction,2022,Nominee,Case Study,Graeme Macrae Burnet
Booker,Fiction,2022,Nominee,Maps of Our Spectacular Bodies,Maddie Mortimer
Booker,Fiction,2022,Nominee,The Trees,Percival Everett
Booker,Fiction,2022,Nominee,Small Things Like These,Claire Keegan
Booker,Fiction,2022,Winner,The Seven Moons of Maali Almeida,Shehan Karunatilaka
Giller,Fiction,2022,Shortlist,We Measure the Earth With Our Bodies,Tsering Yangzom Lama
Giller,Fiction,2022,Shortlist,Stray Dogs,Rawi Hage
Giller,Fiction,2022,Shortlist,Lesser Known Monsters of the 21st Century,Kim Fu
Giller,Fiction,2022,Shortlist,Mouth to Mouth,Antoine Wilson
Giller,Fiction,2022,Shortlist,What We Both Know,Fawn Parker
Giller,Fiction,2022,Shortlist,Hotline,Dimitri Nasrallah
Giller,Fiction,2022,Shortlist,Lucien & Olivia,André Narbonne
Giller,Fiction,2022,Shortlist,Avenue of Champions,Conor Kerr
Giller,Fiction,2022,Shortlist,All the Quiet Places,Brian Thomas Isaac
Giller,Fiction,2022,Shortlist,Pure Colour,Sheila Heti
Giller,Fiction,2022,Shortlist,In the City of Pigs,André Forget
Giller,Fiction,2022,Shortlist,A Minor Chorus,Billy-Ray Belcourt
Giller,Fiction,2022,Shortlist,If an Egyptian Cannot Speak English,Noor Naga
Giller,Fiction,2022,Winner,The Sleeping Car Porter,Suzette Mayr
Hugo,Best Novel,2022,Nominee,A Master of Djinn,P. Djèlí Clark
Hugo,Best Novel,2022,Nominee,Light From Uncommon Stars,Ryka Aoki
Hugo,Best Novel,2022,Nominee,She Who Became the Sun,Shelley Parker-Chan
Hugo,Best Novel,2022,Nominee,Project Hail Mary,Andy Weir
Hugo,Best Novel,2022,Nominee,"The Galaxy, and the Ground Within",Becky Chambers
Hugo,Best Novel,2022,Winner,A Desolation Called Peace,Arkady Martine
International Booker,Fiction,2022,Nominee,Love in the Big City,Park Sang-young
International Booker,Fiction,2022,Nominee,The Books of Jacob,Olga Tokarczuk
International Booker,Fiction,2022,Nominee,Heaven,Mieko Kawakami
International Booker,Fiction,2022,Nominee,More Than I Love My Life,David Grossman
International Booker,Fiction,2022,Nominee,"Happy Stories, Mostly",Norman Erikson Pasaribu
International Booker,Fiction,2022,Nominee,Cursed Bunny,Bora Chung
International Booker,Fiction,2022,Nominee,Phenotypes,Paulo Scott
International Booker,Fiction,2022,Nominee,Paradais,Fernanda Melchor
International Booker,Fiction,2022,Nominee,A New Name,Jon Fosse
International Booker,Fiction,2022,Nominee,The Book of Mother,Violaine Huisman
International Booker,Fiction,2022,Nominee,After The Sun,Jonas Eika
International Booker,Fiction,2022,Nominee,Elena Knows,Claudia Piñeiro
International Booker,Fiction,2022,Winner,Tomb of Sand,Geetanjali Shree
Locus,Science Fiction Novel,2022,Nominee,Project Hail Mary,Andy Weir
Locus,Science Fiction Novel,2022,Nominee,Hummingbird Salamander,Jeff VanderMeer
Locus,Science Fiction Novel,2022,Nominee,"The Galaxy, and the Ground Within",Becky Chambers
Locus,Science Fiction Novel,2022,Nominee,Perhaps the Stars,Ada Palmer
Locus,Science Fiction Novel,2022,Nominee,Klara and the Sun,Kazuo Ishiguro
Locus,Science Fiction Novel,2022,Nominee,Inhibitor Phase,Alastair Reynolds
Locus,Science Fiction Novel,2022,Nominee,The Horizon,Gautam Bhatia
Locus,Science Fiction Novel,2022,Nominee,The Second Shooter,Nick Mamatas
Locus,Science Fiction Novel,2022,Nominee,The Book of All Skies,Greg Egan
Locus,Science Fiction Novel,2022,Nominee,The 22 Murders of Madison May,Max Barry
Locus,Science Fiction Novel,2022,Nominee,Shards of Earth,Adrian Tchaikovsky
Locus,Science Fiction Novel,2022,Nominee,We Are Satellites,Sarah Pinsker
Locus,Science Fiction Novel,2022,Nominee,Out Past the Stars,K B Wagers
Locus,Science Fiction Novel,2022,Nominee,Doors of Sleep,Tim Pratt
Locus,Science Fiction Novel,2022,Nominee,The House of Styx,Derek Künsken
Locus,Science Fiction Novel,2022,Nominee,Purgatory Mount,Adam Roberts
Locus,Science Fiction Novel,2022,Nominee,The Echo Wife,Sarah Gailey
Locus,Science Fiction Novel,2022,Nominee,Far from the Light of Heaven,Tade Thompson
Locus,Science Fiction Novel,2022,Nominee,Noor,Nnedi Okorafor
Locus,Science Fiction Novel,2022,Nominee,Firebreak,Nicole Kornher-Stace
Locus,Science Fiction Novel,2022,Nominee,Appleseed,Matt Bell
Locus,Science Fiction Novel,2022,Nominee,Beyond the Hallowed Sky,Ken MacLeod
Locus,Science Fiction Novel,2022,Nominee,The Actual Star,Monica Byrne
Locus,Science Fiction Novel,2022,Nominee,Termination Shock,Neal Stephenson
Locus,Science Fiction Novel,2022,Nominee,You Sexy Thing,Cat Rambo
